COPY (

select count(distinct(cpims_ovc_id)) as dcount, county,
graduation_pathway,
CASE
            WHEN tq.cbo_id = ANY (ARRAY[4097, 4099, 2758, 2793, 2766, 4082, 4083, 4084, 4087, 4089, 4090]) THEN 'USAID_Nuru Ya Mtoto'::text
            WHEN tq.cbo_id = ANY (ARRAY[6534, 6535, 6479, 4146, 4147, 4148, 4149, 4150, 6480, 6448, 4151, 4152, 6469, 4153, 6533, 4242, 6437, 6436, 6517, 4243, 4244, 6466, 6447, 6532, 6537, 6443, 4266, 4267, 6459, 6428, 4268, 6465, 4269, 6484, 4270, 7307, 7306, 7308]) THEN 'USAID Tumikia Mtoto'::text
            WHEN tq.cbo_id = ANY (ARRAY[7266, 7267, 7268, 7263]) THEN 'USAID 4Better Health'::text
            WHEN tq.cbo_id = ANY (ARRAY[4095, 2752, 2764, 2769, 2770, 4091, 2794, 2796, 4096, 7345, 7386]) THEN 'USAID 4The Child'::text
            WHEN tq.cbo_id = ANY (ARRAY[7341, 7343, 7341, 2805, 2774]) THEN 'USAID Boresha Jamii'::text
2394,Homa Bay,Medium Vulnerability 5-7,LVCT,CDC
17,Homa Bay,Ready to graduate - 9,LVCT,CDC
293,Homa Bay,Highly Vulnerable 0-4,LVCT,CDC
98,Homa Bay,Low Vulnerability - 8,LVCT,CDC
1901,Homa Bay,Medium Vulnerability 5-7,LVCT,CDC
14,Homa Bay,Ready to graduate - 9,LVCT,CDC
3270,Kilifi,Highly Vulnerable 0-4,USAID Tujitegemee,USAID
105,Kilifi,Low Vulnerability - 8,USAID Tujitegemee,USAID
4467,Kilifi,Medium Vulnerability 5-7,USAID Tujitegemee,USAID
72,Kilifi,Ready to graduate - 9,USAID Tujitegemee,USAID
2868,Kilifi,Highly Vulnerable 0-4,USAID Tujitegemee,USAID
20,Kilifi,Low Vulnerability - 8,USAID Tujitegemee,USAID
3919,Kilifi,Medium Vulnerability 5-7,USAID Tujitegemee,USAID
11,Kilifi,Ready to graduate - 9,USAID Tujitegemee,USAID
2,Migori,Medium Vulnerability 5-7,USAID 4The Child,USAID
1,Nairobi,Medium Vulnerability 5-7,USAID 4The Child,USAID
293,Siaya,Highly Vulnerable 0-4,USAID 4The Child,USAID
1339,Siaya,Low Vulnerability - 8,USAID 4The Child,USAID
10847,Siaya,Medium Vulnerability 5-7,USAID 4The Child,USAID
151,Siaya,Ready to graduate - 9,USAID 4The Child,USAID
1,,Medium Vulnerability 5-7,USAID 4The Child,USAID
97,Nyamira,Highly Vulnerable 0-4,,
277,Nyamira,Low Vulnerability - 8,,
1437,Nyamira,Medium Vulnerability 5-7,,
43,Nyamira,Ready to graduate - 9,,
926,Vihiga,Highly Vulnerable 0-4,,
734,Vihiga,Low Vulnerability - 8,,
2439,Vihiga,Medium Vulnerability 5-7,,
26,Vihiga,Ready to graduate - 9,,
